id,category,task,value,date,day
7653,snowmass,call applicance repair,3,2018/10/01,friday
7652,snowmass,Pay applicance repair,3,2018/10/01,friday
6733,personal,Pay floyd lawn,3,2018/10/01,friday
6732,personal,Get after care on calendar,2,2018/10/01,friday
6731,personal,Boot fitter,3,2018/10/01,friday
6730,personal,call backcountry,2,2018/10/01,friday
6729,personal,Water plant,1,2018/10/01,friday
6728,personal,dog food,2,2018/10/01,friday
6462,personal,Return amazon bullpack,2,2018/10/01,monday
5804,personal,Laundry,3,2018/10/01,sunday
5177,personal,Pick up perscritpoin for Frazz,3,2018/10/01,thursday
5176,personal,Adjust sprinklers,3,2018/10/01,thursday
5175,personal,Trash ,2,2018/10/01,thursday
5174,personal,Buy Jammies,3,2018/10/01,thursday
5082,personal,Text jerry,2,2018/10/01,tuesday
5081,personal,Call vet,2,2018/10/01,tuesday
4045,one_dataset,Deposit check,3,2018/10/01,friday
4006,one_dataset,email mike,3,2018/10/01,monday
4005,one_dataset,ruby upate,3,2018/10/01,monday
4004,one_dataset,email eliot Rspec issue,2,2018/10/01,monday
3378,health,Juice,3,2018/10/01,friday
3377,health,IF,5,2018/10/01,friday
3198,health,Juice,3,2018/10/01,monday
3197,health,IF,5,2018/10/01,monday
2984,health,Juice,3,2018/10/01,saturday
2983,health,IF,5,2018/10/01,saturday
2850,health,lift amrs,5,2018/10/01,sunday
2849,health,Juice,3,2018/10/01,sunday
2848,health,IF,5,2018/10/01,sunday
2567,health,Juice,3,2018/10/01,thursday
2566,health,IF,5,2018/10/01,thursday
2495,health,lift chest,5,2018/10/01,tuesday
2494,health,Juice,3,2018/10/01,tuesday
2493,health,IF,5,2018/10/01,tuesday
2289,health,mt bike ride,8,2018/10/01,wednesday
2288,health,meditate,5,2018/10/01,wednesday
2287,health,Juice,3,2018/10/01,wednesday
2286,health,IF,5,2018/10/01,wednesday
2079,gear lift,year to discount alogrithm,3,2018/10/01,friday
2078,gear lift,evo price,3,2018/10/01,friday
2077,gear lift,Fix alogorithm,3,2018/10/01,friday
2076,gear lift,Body weight to length,3,2018/10/01,friday
1918,gear lift,backcountry button working,2,2018/10/01,monday
1917,gear lift,Test skis link,3,2018/10/01,monday
1916,gear lift,Follow up with Chris onan,3,2018/10/01,monday
1915,gear lift,Fix responisivenss issue on Ipad,3,2018/10/01,monday
1914,gear lift,Tabs working anchor,3,2018/10/01,monday
1913,gear lift,Sign up later button,3,2018/10/01,monday
1647,gear lift,Evo missing skis name brand,3,2018/10/01,thursday
1646,gear lift,Meet with Jeff,5,2018/10/01,thursday
1645,gear lift,Email Ben,3,2018/10/01,thursday
1548,gear lift,evo price data ,3,2018/10/01,tuesday
1547,gear lift,Text jeff kinsfater,2,2018/10/01,tuesday
1546,gear lift,sketch out algorithm,5,2018/10/01,tuesday
1545,gear lift,call with Ben,5,2018/10/01,tuesday
1544,gear lift,skis data feed issue,2,2018/10/01,tuesday
1543,gear lift,Add a my gear tabe on results page,3,2018/10/01,tuesday
1542,gear lift,skis datafeed problem email,3,2018/10/01,tuesday
1371,gear lift,Review and sign operational aggreement,3,2018/10/01,wednesday
6727,personal,Cancel Prezi,3,2018/09/24,friday
6461,personal,Menu Groceries,3,2018/09/24,monday
5964,personal,Menu Groceries,3,2018/09/24,saturday
5803,personal,Prep food for week,3,2018/09/24,sunday
5173,personal,pay eliot,3,2018/09/24,thursday
5172,personal,Water plant,2,2018/09/24,thursday
5171,personal,pay credit card,2,2018/09/24,thursday
5170,personal,Perscription,2,2018/09/24,thursday
5169,personal,Trash,3,2018/09/24,thursday
5168,personal,Buy ski passes,3,2018/09/24,thursday
4686,personal,Book boot fitter,2,2018/09/24,wednesday
4685,personal,Menu Groceries,3,2018/09/24,wednesday
4684,personal,Trash,2,2018/09/24,wednesday
4683,personal,Menu Groceries,3,2018/09/24,wednesday
3798,one_dataset,email mike,2,2018/09/24,thursday
3376,health,Juice,3,2018/09/24,friday
3375,health,IF,5,2018/09/24,friday
3196,health,Lift arms,5,2018/09/24,monday
3195,health,lift legs,5,2018/09/24,monday
3194,health,Juice,3,2018/09/24,monday
3193,health,IF,5,2018/09/24,monday
2982,health,Juice,3,2018/09/24,saturday
2981,health,IF,5,2018/09/24,saturday
2847,health,Juice,3,2018/09/24,sunday
2846,health,IF,5,2018/09/24,sunday
2565,health,Run 3 miles,5,2018/09/24,thursday
2564,health,yoga,5,2018/09/24,thursday
2563,health,Juice,3,2018/09/24,thursday
2562,health,IF,5,2018/09/24,thursday
2492,health,Lift chest,5,2018/09/24,tuesday
2491,health,Run 3 miles,5,2018/09/24,tuesday
2490,health,lift arms,5,2018/09/24,tuesday
2489,health,Juice,3,2018/09/24,tuesday
2488,health,IF,5,2018/09/24,tuesday
2285,health,Juice,3,2018/09/24,wednesday
2284,health,IF,5,2018/09/24,wednesday
2075,gear lift,Email Ben about Budget,5,2018/09/24,friday
2074,gear lift,REI Link import and price,3,2018/09/24,friday
2073,gear lift,REI Name and import,3,2018/09/24,friday
2072,gear lift,Import REI Image,5,2018/09/24,friday
1764,gear lift,upload gear to production,5,2018/09/24,saturday
1644,gear lift,REI price import,3,2018/09/24,thursday
1643,gear lift,email chris onan,3,2018/09/24,thursday
1541,gear lift,Call with Ben,5,2018/09/24,tuesday
6460,personal,Water sod,3,2018/09/17,monday
6459,personal,Fix and install lights,3,2018/09/17,monday
6458,personal,return lights,5,2018/09/17,monday
5802,personal,Check sprinklers,3,2018/09/17,sunday
5801,personal,Prep food for week,8,2018/09/17,sunday
5800,personal,Laundry,3,2018/09/17,sunday
5167,personal,Menu Groceries,3,2018/09/17,thursday
5166,personal,Update scrum,3,2018/09/17,thursday
5165,personal,Reconcile Wells,3,2018/09/17,thursday
5164,personal,Reconcile Adina CC,3,2018/09/17,thursday
5080,personal,Call arborist,3,2018/09/17,tuesday
4682,personal,Reconcile Joint,3,2018/09/17,wednesday
4681,personal,Reconcile snowmass,3,2018/09/17,wednesday
4680,personal,Menu Groceries,3,2018/09/17,wednesday
4003,one_dataset,Deposit check,3,2018/09/17,monday
3374,health,Juice,3,2018/09/17,friday
3373,health,IF,5,2018/09/17,friday
3192,health,Juice,3,2018/09/17,monday
3191,health,IF,5,2018/09/17,monday
2980,health,Juice,3,2018/09/17,saturday
2979,health,IF,5,2018/09/17,saturday
2845,health,Juice,3,2018/09/17,sunday
2844,health,IF,5,2018/09/17,sunday
2561,health,Juice,3,2018/09/17,thursday
2560,health,IF,5,2018/09/17,thursday
2487,health,Run 5 miles,8,2018/09/17,tuesday
2486,health,Juice,3,2018/09/17,tuesday
2485,health,IF,5,2018/09/17,tuesday
2283,health,Juice,3,2018/09/17,wednesday
2282,health,IF,5,2018/09/17,wednesday
1912,gear lift,Email Avant link REI datafeed,3,2018/09/17,monday
1911,gear lift,put together financial model,20,2018/09/17,monday
1540,gear lift,Download image file,3,2018/09/17,tuesday
1539,gear lift,Close up account,3,2018/09/17,tuesday
1370,gear lift,Chart rev vs expense,3,2018/09/17,wednesday
6726,personal,water sod,3,2018/09/10,friday
6457,personal,reply to greg,3,2018/09/10,monday
5799,personal,set up new lights,3,2018/09/10,sunday
5798,personal,research diet,5,2018/09/10,sunday
5797,personal,water sod,3,2018/09/10,sunday
5163,personal,call dog breader,3,2018/09/10,thursday
5079,personal,dentists,5,2018/09/10,tuesday
5078,personal,research MG,8,2018/09/10,tuesday
4679,personal,seb dentists,5,2018/09/10,wednesday
4678,personal,back to school night,3,2018/09/10,wednesday
4677,personal,water sod,3,2018/09/10,wednesday
3372,health,Juice,3,2018/09/10,friday
3371,health,IF,5,2018/09/10,friday
3190,health,Juice,3,2018/09/10,monday
3189,health,IF,5,2018/09/10,monday
2978,health,Juice,3,2018/09/10,saturday
2977,health,IF,5,2018/09/10,saturday
2843,health,Juice,3,2018/09/10,sunday
2842,health,IF,5,2018/09/10,sunday
2841,health,lift arms,5,2018/09/10,sunday
2559,health,Juice,3,2018/09/10,thursday
2558,health,IF,5,2018/09/10,thursday
2484,health,Juice,3,2018/09/10,tuesday
2483,health,IF,5,2018/09/10,tuesday
2482,health,ride with joel,5,2018/09/10,tuesday
2281,health,Juice,3,2018/09/10,wednesday
2280,health,IF,5,2018/09/10,wednesday
2071,gear lift,Email Ben,5,2018/09/10,friday
2070,gear lift,Setu pREI scrapes basic,5,2018/09/10,friday
1763,gear lift,Download all data,3,2018/09/10,saturday
1538,gear lift,Call with Ben,5,2018/09/10,tuesday
1537,gear lift,Thikning Time,5,2018/09/10,tuesday
1369,gear lift,Wall on variant data,8,2018/09/10,wednesday
7651,snowmass,Email renee,2,2018/09/03,friday
7473,snowmass,pay lawn,2,2018/09/03,thursday
7472,snowmass,pay hoa,2,2018/09/03,thursday
7471,snowmass,Order new overn,3,2018/09/03,thursday
7470,snowmass,Pay pest control,2,2018/09/03,thursday
7469,snowmass,call applicance repair,3,2018/09/03,thursday
7468,snowmass,deposit rent check,3,2018/09/03,thursday
6725,personal,Reply to Greg,2,2018/09/03,friday
6724,personal,Flowers,2,2018/09/03,friday
5162,personal,Print new insurance cards,3,2018/09/03,thursday
5161,personal,Trash,3,2018/09/03,thursday
5160,personal,Dog poop,3,2018/09/03,thursday
5159,personal,Pick up house,3,2018/09/03,thursday
5158,personal,Water plant,2,2018/09/03,thursday
5157,personal,Pick up seb images,2,2018/09/03,thursday
4676,personal,Respond to RR breader,3,2018/09/03,wednesday
4675,personal,check on lawn finances,2,2018/09/03,wednesday
4044,one_dataset,finish table,5,2018/09/03,friday
3797,one_dataset,respond to ryan,5,2018/09/03,thursday
3796,one_dataset,fcfs new tasks,3,2018/09/03,thursday
3788,one_dataset,email ryan,3,2018/09/03,tuesday
3787,one_dataset,interview,5,2018/09/03,tuesday
3786,one_dataset,fcfs new tasks,5,2018/09/03,tuesday
3370,health,IF,5,2018/09/03,friday
3188,health,Run 3 Miles,5,2018/09/03,monday
3187,health,Lift chest,5,2018/09/03,monday
3186,health,IF,5,2018/09/03,monday
2976,health,IF,5,2018/09/03,saturday
2840,health,IF,5,2018/09/03,sunday
2557,health,IF,5,2018/09/03,thursday
2481,health,IF,5,2018/09/03,tuesday
2279,health,Lift Arms,5,2018/09/03,wednesday
2278,health,IF,5,2018/09/03,wednesday
2069,gear lift,Backcountry Import,5,2018/09/03,friday
2068,gear lift,Partial Imports,5,2018/09/03,friday
2067,gear lift,Review new file upwork,5,2018/09/03,friday
2066,gear lift,reply to avant link,3,2018/09/03,friday
1642,gear lift,Respond to avantlink support,3,2018/09/03,thursday
1536,gear lift,Got Dev data working ,5,2018/09/03,tuesday
1368,gear lift,Email upwork for edits,3,2018/09/03,wednesday
1367,gear lift,Email Avantlink support,3,2018/09/03,wednesday
1366,gear lift,loading page issue,2,2018/09/03,wednesday
1365,gear lift,Check prize updates on ,8,2018/09/03,wednesday
1364,gear lift,Secondary use,3,2018/09/03,wednesday
1363,gear lift,Descriptions on show page,3,2018/09/03,wednesday
1362,gear lift,Email and Review avanktlin transactions,5,2018/09/03,wednesday
7650,snowmass,check on evolve,2,2018/08/27,friday
6456,personal,Respond to Puppy inquiery,2,2018/08/27,monday
6455,personal,Email greg,2,2018/08/27,monday
5156,personal,Test Sprinklers,5,2018/08/27,thursday
4674,personal,Water Garden,1,2018/08/27,wednesday
4673,personal,Test Rotissery,3,2018/08/27,wednesday
4672,personal,Trash,2,2018/08/27,wednesday
4671,personal,Water plant,2,2018/08/27,wednesday
3677,one_dataset,respond to ryan,2,2018/08/27,wednesday
3369,health,IF,5,2018/08/27,friday
3185,health,IF,5,2018/08/27,monday
3184,health,Lift Arms,5,2018/08/27,monday
2975,health,IF,5,2018/08/27,saturday
2839,health,IF,5,2018/08/27,sunday
2556,health,IF,5,2018/08/27,thursday
2555,health,Lift Chest,5,2018/08/27,thursday
2554,health,Run 3 Miles,5,2018/08/27,thursday
2480,health,IF,5,2018/08/27,tuesday
2277,health,Lift legs,5,2018/08/27,wednesday
2276,health,Run 5 Mils,8,2018/08/27,wednesday
2275,health,IF,5,2018/08/27,wednesday
2065,gear lift,Evo double entry ,5,2018/08/27,friday
2064,gear lift,Scrape mailers back,3,2018/08/27,friday
1910,gear lift,clearn out database,3,2018/08/27,monday
1909,gear lift,All skis from evo scrape,2,2018/08/27,monday
1908,gear lift,Setu pevo import file,5,2018/08/27,monday
1907,gear lift,Debug evo input,8,2018/08/27,monday
1906,gear lift,Affiliate disclosure links,5,2018/08/27,monday
1905,gear lift,Upload armada images dynamicallyt,3,2018/08/27,monday
1904,gear lift,Rake mailers in production,3,2018/08/27,monday
1726,gear lift,evo rake partials,2,2018/08/27,thursday
1725,gear lift,evo double entry draft,3,2018/08/27,thursday
1724,gear lift,Warranty info is stock evo and ski.com,3,2018/08/27,thursday
1641,gear lift,Check on upwork images,3,2018/08/27,thursday
1640,gear lift,Update skis new skis import,5,2018/08/27,thursday
1639,gear lift,Setup skis import,3,2018/08/27,thursday
1638,gear lift,Combine scrape impor and data fedd,3,2018/08/27,thursday
1637,gear lift,Edit ski scrape,5,2018/08/27,thursday
1535,gear lift,Final database clear,3,2018/08/27,tuesday
1534,gear lift,Test dropbox images,2,2018/08/27,tuesday
1533,gear lift,Debug evo input new skis,8,2018/08/27,tuesday
1532,gear lift,Debug Email to get image addresses,3,2018/08/27,tuesday
1361,gear lift,Debug evo scrape and clean up,8,2018/08/27,wednesday
1360,gear lift,Create evo image file,5,2018/08/27,wednesday
1359,gear lift,Import evo skis,2,2018/08/27,wednesday
1358,gear lift,Upload armada Images,5,2018/08/27,wednesday
6723,personal,Sebastian day,10,2018/08/20,friday
6722,personal,Refund purchase,3,2018/08/20,friday
5963,personal,client party,8,2018/08/20,saturday
5962,personal,Turn down sprinklers,2,2018/08/20,saturday
5961,personal,Seb shopping,3,2018/08/20,saturday
5796,personal,Car wash,2,2018/08/20,sunday
5795,personal,Pull and spray weeds,5,2018/08/20,sunday
5794,personal,Laundry,3,2018/08/20,sunday
5793,personal,Email about workbond,3,2018/08/20,sunday
5792,personal,reply to greg,3,2018/08/20,sunday
5791,personal,food coffee prep,5,2018/08/20,sunday
5155,personal,MSD 101,5,2018/08/20,thursday
4043,one_dataset,Respond to Ryan,3,2018/08/20,friday
3795,one_dataset,Emailed Ryan,3,2018/08/20,thursday
3368,health,Juice,3,2018/08/20,friday
3367,health,IF,5,2018/08/20,friday
3183,health,Juice,3,2018/08/20,monday
3182,health,IF,5,2018/08/20,monday
2974,health,Juice,3,2018/08/20,saturday
2973,health,IF,5,2018/08/20,saturday
2838,health,Juice,3,2018/08/20,sunday
2837,health,IF,5,2018/08/20,sunday
2553,health,Juice,3,2018/08/20,thursday
2552,health,IF,5,2018/08/20,thursday
2479,health,Juice,3,2018/08/20,tuesday
2478,health,IF,5,2018/08/20,tuesday
2274,health,Juice,3,2018/08/20,wednesday
2273,health,IF,5,2018/08/20,wednesday
2272,health,lift chest,5,2018/08/20,wednesday
2271,health,run 5 miles,5,2018/08/20,wednesday
2063,gear lift,Dev bucket AWS,3,2018/08/20,friday
2062,gear lift,Debugged stock items,8,2018/08/20,friday
2061,gear lift,Refactor show page,5,2018/08/20,friday
2060,gear lift,evo and ski logo,5,2018/08/20,friday
2059,gear lift,Test image resize,3,2018/08/20,friday
2058,gear lift,Job post to upwork,5,2018/08/20,friday
1903,gear lift,Run scrapes and imports,3,2018/08/20,monday
1902,gear lift,Clear out old data,5,2018/08/20,monday
1901,gear lift,Fixed logos,3,2018/08/20,monday
1900,gear lift,last 130 skis,8,2018/08/20,monday
1747,gear lift,Reply to ben,2,2018/08/20,sunday
1531,gear lift,Add actual sizes,5,2018/08/20,tuesday
1530,gear lift,available sizes,2,2018/08/20,tuesday
1529,gear lift,Get basic evo scrape working,3,2018/08/20,tuesday
1528,gear lift,Edit use,2,2018/08/20,tuesday
1527,gear lift,Edit version,2,2018/08/20,tuesday
1526,gear lift,Edit skill level,3,2018/08/20,tuesday
1525,gear lift,Tip tail coverage,2,2018/08/20,tuesday
1524,gear lift,Product code,2,2018/08/20,tuesday
1523,gear lift,Update 60 skis,5,2018/08/20,tuesday
1522,gear lift,Store ,2,2018/08/20,tuesday
1521,gear lift,Update skis,3,2018/08/20,tuesday
1357,gear lift,Image link,3,2018/08/20,wednesday
1356,gear lift,Buy link HTML,3,2018/08/20,wednesday
1355,gear lift,Remove duplicate data,5,2018/08/20,wednesday
1354,gear lift,evo scrape working,8,2018/08/20,wednesday
7379,snowmass,pay electrian,2,2018/08/13,wednesday
7378,snowmass,pay lawn care,2,2018/08/13,wednesday
7377,snowmass,finances,5,2018/08/13,wednesday
7376,snowmass,pay pest control,2,2018/08/13,wednesday
6721,personal,Grocery store,3,2018/08/13,friday
6720,personal,call lawn guy,2,2018/08/13,friday
6719,personal,Drop off Frazz,3,2018/08/13,friday
6718,personal,Dishes,2,2018/08/13,friday
6717,personal,Clean up Grill Area,2,2018/08/13,friday
6716,personal,Water plant,1,2018/08/13,friday
6715,personal,Exchange soccer.com gear,3,2018/08/13,friday
6714,personal,Cook chicken,2,2018/08/13,friday
6454,personal,Batteries,2,2018/08/13,monday
6453,personal,Text Diane,2,2018/08/13,monday
6452,personal,Call arborist,2,2018/08/13,monday
6451,personal,Home depot,3,2018/08/13,monday
6450,personal,Menu Groceries,3,2018/08/13,monday
6449,personal,test scrapes,5,2018/08/13,monday
5960,personal,JCC,2,2018/08/13,saturday
5790,personal,give away box,3,2018/08/13,sunday
5789,personal,clean up garage,5,2018/08/13,sunday
5788,personal,Pick up dry cleaning,2,2018/08/13,sunday
5787,personal,Walgreens,2,2018/08/13,sunday
5154,personal,Call JCC about refund,3,2018/08/13,thursday
5153,personal,Send Immunizatino forms,3,2018/08/13,thursday
5152,personal,Import 50,5,2018/08/13,thursday
5151,personal,Fix missing images,3,2018/08/13,thursday
5077,personal,JCC for clothes and backpacka,2,2018/08/13,tuesday
5076,personal,Prep 50 more,5,2018/08/13,tuesday
5075,personal,Import 105 skis,8,2018/08/13,tuesday
5074,personal,Build new ski department,8,2018/08/13,tuesday
4670,personal,Sweep garae,5,2018/08/13,wednesday
4669,personal,Trash,2,2018/08/13,wednesday
4668,personal,Drop off immunization forms,3,2018/08/13,wednesday
4667,personal,Print immunization forms,2,2018/08/13,wednesday
4666,personal,Dog poop,2,2018/08/13,wednesday
4665,personal,Fix sink,3,2018/08/13,wednesday
4664,personal,Import new skis,5,2018/08/13,wednesday
3366,health,IF,5,2018/08/13,friday
3365,health,run 5 miles,8,2018/08/13,friday
3181,health,IF,5,2018/08/13,monday
3180,health,lift chest,5,2018/08/13,monday
2972,health,IF,5,2018/08/13,saturday
2836,health,IF,5,2018/08/13,sunday
2551,health,IF,5,2018/08/13,thursday
2550,health,lift arms,5,2018/08/13,thursday
2477,health,IF,5,2018/08/13,tuesday
2270,health,IF,5,2018/08/13,wednesday
7649,snowmass,Deposit rent check,3,2018/08/06,friday
6713,personal,Play date,2,2018/08/06,friday
5959,personal,retun Nordstrom stuff,3,2018/08/06,saturday
5958,personal,Download joint cc,3,2018/08/06,saturday
5957,personal,Download snowmass,3,2018/08/06,saturday
5956,personal,Download Adina cc,3,2018/08/06,saturday
5955,personal,Dry cleaning,2,2018/08/06,saturday
5954,personal,Download wells,3,2018/08/06,saturday
5786,personal,HD and put up lights,3,2018/08/06,sunday
5785,personal,Weeds,3,2018/08/06,sunday
5784,personal,coax cable fix,3,2018/08/06,sunday
5150,personal,file docs,2,2018/08/06,thursday
5149,personal,Call JCC about,2,2018/08/06,thursday
5148,personal,put sprinklers in excel spreadsheet,8,2018/08/06,thursday
5073,personal,Table delivery,2,2018/08/06,tuesday
5072,personal,Menu groceries,3,2018/08/06,tuesday
5071,personal,Update scrum,5,2018/08/06,tuesday
